Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
week/2022-04,week/2022-04,week/2022-04,,1490,,http://reference.data.gov.uk/id/
week/2022-05,week/2022-05,week/2022-05,,1491,,http://reference.data.gov.uk/id/
week/2022-06,week/2022-06,week/2022-06,,1492,,http://reference.data.gov.uk/id/
week/2022-07,week/2022-07,week/2022-07,,1493,,http://reference.data.gov.uk/id/
week/2022-08,week/2022-08,week/2022-08,,1494,,http://reference.data.gov.uk/id/
week/2022-09,week/2022-09,week/2022-09,,1495,,http://reference.data.gov.uk/id/
week/2022-10,week/2022-10,week/2022-10,,1496,,http://reference.data.gov.uk/id/
week/2022-11,week/2022-11,week/2022-11,,1497,,http://reference.data.gov.uk/id/
week/2022-12,week/2022-12,week/2022-12,,1498,,http://reference.data.gov.uk/id/
week/2022-13,week/2022-13,week/2022-13,,1499,,http://reference.data.gov.uk/id/
week/2022-14,week/2022-14,week/2022-14,,1500,,http://reference.data.gov.uk/id/
week/2022-15,week/2022-15,week/2022-15,,1501,,http://reference.data.gov.uk/id/
week/2022-16,week/2022-16,week/2022-16,,1502,,http://reference.data.gov.uk/id/
week/2022-17,week/2022-17,week/2022-17,,1503,,http://reference.data.gov.uk/id/
week/2022-18,week/2022-18,week/2022-18,,1504,,http://reference.data.gov.uk/id/
week/2022-19,week/2022-19,week/2022-19,,1505,,http://reference.data.gov.uk/id/
week/2022-20,week/2022-20,week/2022-20,,1506,,http://reference.data.gov.uk/id/
week/2022-21,week/2022-21,week/2022-21,,1507,,http://reference.data.gov.uk/id/
week/2022-22,week/2022-22,week/2022-22,,1508,,http://reference.data.gov.uk/id/
week/2022-23,week/2022-23,week/2022-23,,1509,,http://reference.data.gov.uk/id/
week/2022-24,week/2022-24,week/2022-24,,1510,,http://reference.data.gov.uk/id/
week/2022-25,week/2022-25,week/2022-25,,1511,,http://reference.data.gov.uk/id/
week/2022-26,week/2022-26,week/2022-26,,1512,,http://reference.data.gov.uk/id/
week/2022-27,week/2022-27,week/2022-27,,1513,,http://reference.data.gov.uk/id/
week/2022-28,week/2022-28,week/2022-28,,1514,,http://reference.data.gov.uk/id/
week/2022-29,week/2022-29,week/2022-29,,1515,,http://reference.data.gov.uk/id/
week/2022-30,week/2022-30,week/2022-30,,1516,,http://reference.data.gov.uk/id/
week/2022-31,week/2022-31,week/2022-31,,1517,,http://reference.data.gov.uk/id/
week/2022-32,week/2022-32,week/2022-32,,1518,,http://reference.data.gov.uk/id/
week/2022-33,week/2022-33,week/2022-33,,1519,,http://reference.data.gov.uk/id/
week/2022-34,week/2022-34,week/2022-34,,1520,,http://reference.data.gov.uk/id/
week/2022-35,week/2022-35,week/2022-35,,1521,,http://reference.data.gov.uk/id/
week/2022-36,week/2022-36,week/2022-36,,1522,,http://reference.data.gov.uk/id/
week/2022-37,week/2022-37,week/2022-37,,1523,,http://reference.data.gov.uk/id/
week/2022-38,week/2022-38,week/2022-38,,1524,,http://reference.data.gov.uk/id/
week/2022-39,week/2022-39,week/2022-39,,1525,,http://reference.data.gov.uk/id/
week/2022-40,week/2022-40,week/2022-40,,1526,,http://reference.data.gov.uk/id/
week/2022-41,week/2022-41,week/2022-41,,1527,,http://reference.data.gov.uk/id/
week/2022-42,week/2022-42,week/2022-42,,1528,,http://reference.data.gov.uk/id/
week/2022-43,week/2022-43,week/2022-43,,1529,,http://reference.data.gov.uk/id/
week/2022-44,week/2022-44,week/2022-44,,1530,,http://reference.data.gov.uk/id/
week/2022-45,week/2022-45,week/2022-45,,1531,,http://reference.data.gov.uk/id/
week/2022-46,week/2022-46,week/2022-46,,1532,,http://reference.data.gov.uk/id/
week/2022-47,week/2022-47,week/2022-47,,1533,,http://reference.data.gov.uk/id/
week/2022-48,week/2022-48,week/2022-48,,1534,,http://reference.data.gov.uk/id/
